Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels,chars,words,sentences,Tokenized Text,Lematized Text,processed_text
safaricomplc thank you safaricom by the way did you fast,1,0,0,0,0,"April 19, 2021 at 07:06 PM",Neutral,60,14,2,"['safaricomplc', 'thank', 'you', 'safaricom', 'by', 'the', 'way', 'did', 'you', 'fast']","['safaricomplc', 'thank', 'you', 'safaricom', 'by', 'the', 'way', 'did', 'you', 'fast']",safaricomplc thank you safaricom by the way did you fast
kadendiwachosi safaricomcare safaricomplc safaricom also did the same to meback to faiba now,0,0,0,0,0,"April 19, 2021 at 06:59 PM",Customer care complaint,99,20,1,"['kadendiwachosi', 'safaricomcare', 'safaricomplc', 'safaricom', 'also', 'did', 'the', 'same', 'to', 'meback', 'to', 'faiba', 'now']","['kadendiwachosi', 'safaricomcare', 'safaricomplc', 'safaricom', 'also', 'did', 'the', 'same', 'to', 'meback', 'to', 'faiba', 'now']",kadendiwachosi safaricomcare safaricomplc safaricom also did the same to meback to faiba now
munaialbert safaricom responded caro,0,0,0,0,0,"April 19, 2021 at 06:17 AM",Neutral,41,7,2,"['munaialbert', 'safaricom', 'responded', 'caro']","['munaialbert', 'safaricom', 'responded', 'caro']",munaialbert safaricom responded caro
kenya stock exchange 5 frontier index africa pacesetter peters out w safaricom state control offering snub foreign trading once 12 stay way disappointment matches debt aversion w popular petition antiimf 25 billion back hand emergingmarkets,0,0,0,0,0,"April 18, 2021 at 04:22 PM",Neutral,277,48,3,"['kenya', 'stock', 'exchange', '5', 'frontier', 'index', 'africa', 'pacesetter', 'peters', 'out', 'w', 'safaricom', 'state', 'control', 'offering', 'snub', 'foreign', 'trading', 'once', '12', 'stay', 'way', 'disappointment', 'matches', 'debt', 'aversion', 'w', 'popular', 'petition', 'antiimf', '25', 'billion', 'back', 'hand', 'emergingmarkets']","['kenya', 'stock', 'exchange', '5', 'frontier', 'index', 'africa', 'pacesetter', 'peter', 'out', 'w', 'safaricom', 'state', 'control', 'offering', 'snub', 'foreign', 'trading', 'once', '12', 'stay', 'way', 'disappointment', 'match', 'debt', 'aversion', 'w', 'popular', 'petition', 'antiimf', '25', 'billion', 'back', 'hand', 'emergingmarkets']",kenya stock exchange 5 frontier index africa pacesetter peter out w safaricom state control offering snub foreign trading once 12 stay way disappointment match debt aversion w popular petition antiimf 25 billion back hand emergingmarkets
munaialbert safaricom please inbox us more details on your location nearest landmark and your phone number for further checks and actionjamo,0,0,1,0,0,"April 18, 2021 at 03:52 PM",Customer care complaint,147,24,1,"['munaialbert', 'safaricom', 'please', 'inbox', 'us', 'more', 'details', 'on', 'your', 'location', 'nearest', 'landmark', 'and', 'your', 'phone', 'number', 'for', 'further', 'checks', 'and', 'actionjamo']","['munaialbert', 'safaricom', 'please', 'inbox', 'u', 'more', 'detail', 'on', 'your', 'location', 'nearest', 'landmark', 'and', 'your', 'phone', 'number', 'for', 'further', 'check', 'and', 'actionjamo']",munaialbert safaricom please inbox u more detail on your location nearest landmark and your phone number for further check and actionjamo
munaialbert safaricom hey niaje ulitumia airtel mwisho linicaro,0,0,1,0,0,"April 18, 2021 at 02:13 PM",Neutral,70,14,2,"['munaialbert', 'safaricom', 'hey', 'niaje', 'ulitumia', 'airtel', 'mwisho', 'linicaro']","['munaialbert', 'safaricom', 'hey', 'niaje', 'ulitumia', 'airtel', 'mwisho', 'linicaro']",munaialbert safaricom hey niaje ulitumia airtel mwisho linicaro
safaricomplc safaricomcare sautisol fakii idarasanga realastar please unsubscribe for me music app on 0746688382 i have tried but i cannot i will very appreciated as a distinguished customer blessed sunday safaricom care,0,0,0,0,0,"April 18, 2021 at 07:12 AM",Customer care complaint,233,43,4,"['safaricomplc', 'safaricomcare', 'sautisol', 'fakii', 'idarasanga', 'realastar', 'please', 'unsubscribe', 'for', 'me', 'music', 'app', 'on', '0746688382', 'i', 'have', 'tried', 'but', 'i', 'can', 'not', 'i', 'will', 'very', 'appreciated', 'as', 'a', 'distinguished', 'customer', 'blessed', 'sunday', 'safaricom', 'care']","['safaricomplc', 'safaricomcare', 'sautisol', 'fakii', 'idarasanga', 'realastar', 'please', 'unsubscribe', 'for', 'me', 'music', 'app', 'on', '0746688382', 'i', 'have', 'tried', 'but', 'i', 'can', 'not', 'i', 'will', 'very', 'appreciated', 'a', 'a', 'distinguished', 'customer', 'blessed', 'sunday', 'safaricom', 'care']",safaricomplc safaricomcare sautisol fakii idarasanga realastar please unsubscribe for me music app on 0746688382 i have tried but i can not i will very appreciated a a distinguished customer blessed sunday safaricom care
safaricom please i have been sending money to a petrol stationbut the transaction is not going through,0,0,0,0,0,"April 18, 2021 at 12:29 AM",MPESA complaint,104,20,1,"['safaricom', 'please', 'i', 'have', 'been', 'sending', 'money', 'to', 'a', 'petrol', 'stationbut', 'the', 'transaction', 'is', 'not', 'going', 'through']","['safaricom', 'please', 'i', 'have', 'been', 'sending', 'money', 'to', 'a', 'petrol', 'stationbut', 'the', 'transaction', 'is', 'not', 'going', 'through']",safaricom please i have been sending money to a petrol stationbut the transaction is not going through
congratulations to our winners remember report suspicious numbers via sms to 333 linda mpesa yako kwa urahisi with these tips jichanueandtakecontrol twendetukiuke safaricom,4,1,0,0,0,"April 13, 2021 at 07:28 PM",Neutral,204,33,4,"['congratulations', 'to', 'our', 'winners', 'remember', 'report', 'suspicious', 'numbers', 'via', 'sms', 'to', '333', 'linda', 'mpesa', 'yako', 'kwa', 'urahisi', 'with', 'these', 'tips', 'jichanueandtakecontrol', 'twendetukiuke', 'safaricom']","['congratulation', 'to', 'our', 'winner', 'remember', 'report', 'suspicious', 'number', 'via', 'sm', 'to', '333', 'linda', 'mpesa', 'yako', 'kwa', 'urahisi', 'with', 'these', 'tip', 'jichanueandtakecontrol', 'twendetukiuke', 'safaricom']",congratulation to our winner remember report suspicious number via sm to 333 linda mpesa yako kwa urahisi with these tip jichanueandtakecontrol twendetukiuke safaricom
safaricomcare omari990 we eriencing the same at pur end do you compasate for the inconvenienced day in terms of the subscription period asking as a loyal customer and on behalf of others safaricom care,0,0,0,0,0,"April 11, 2021 at 04:47 PM",Customer care complaint,209,38,1,"['safaricomcare', 'omari990', 'we', 'eriencing', 'the', 'same', 'at', 'pur', 'end', 'do', 'you', 'compasate', 'for', 'the', 'inconvenienced', 'day', 'in', 'terms', 'of', 'the', 'subscription', 'period', 'asking', 'as', 'a', 'loyal', 'customer', 'and', 'on', 'behalf', 'of', 'others', 'safaricom', 'care']","['safaricomcare', 'omari990', 'we', 'eriencing', 'the', 'same', 'at', 'pur', 'end', 'do', 'you', 'compasate', 'for', 'the', 'inconvenienced', 'day', 'in', 'term', 'of', 'the', 'subscription', 'period', 'asking', 'a', 'a', 'loyal', 'customer', 'and', 'on', 'behalf', 'of', 'others', 'safaricom', 'care']",safaricomcare omari990 we eriencing the same at pur end do you compasate for the inconvenienced day in term of the subscription period asking a a loyal customer and on behalf of others safaricom care
stanbicke reverse this transaction safaricom,0,0,0,0,0,"April 11, 2021 at 02:29 PM",Customer care complaint,46,7,1,"['stanbicke', 'reverse', 'this', 'transaction', 'safaricom']","['stanbicke', 'reverse', 'this', 'transaction', 'safaricom']",stanbicke reverse this transaction safaricom
safaricom should pass this cases to cakenya to liase with dcikenya and apprehend the culprits,0,0,0,0,0,"April 11, 2021 at 10:01 AM",Neutral,98,18,1,"['safaricom', 'should', 'pass', 'this', 'cases', 'to', 'cakenya', 'to', 'liase', 'with', 'dcikenya', 'and', 'apprehend', 'the', 'culprits']","['safaricom', 'should', 'pas', 'this', 'case', 'to', 'cakenya', 'to', 'liase', 'with', 'dcikenya', 'and', 'apprehend', 'the', 'culprit']",safaricom should pas this case to cakenya to liase with dcikenya and apprehend the culprit
jerotichseii davidndii also safaricom broadband outage no multichoicegrp dstvkenya signal,0,0,0,0,0,"April 10, 2021 at 06:07 PM",Network reliability problem,97,17,1,"['jerotichseii', 'davidndii', 'also', 'safaricom', 'broadband', 'outage', 'no', 'multichoicegrp', 'dstvkenya', 'signal']","['jerotichseii', 'davidndii', 'also', 'safaricom', 'broadband', 'outage', 'no', 'multichoicegrp', 'dstvkenya', 'signal']",jerotichseii davidndii also safaricom broadband outage no multichoicegrp dstvkenya signal
sangperize robertalai safaricomplc safaricom thats the best way or rather they introduce bank simcards like equity,0,0,0,0,0,"April 9, 2021 at 06:44 AM",Neutral,120,22,1,"['sangperize', 'robertalai', 'safaricomplc', 'safaricom', 'thats', 'the', 'best', 'way', 'or', 'rather', 'they', 'introduce', 'bank', 'simcards', 'like', 'equity']","['sangperize', 'robertalai', 'safaricomplc', 'safaricom', 'thats', 'the', 'best', 'way', 'or', 'rather', 'they', 'introduce', 'bank', 'simcards', 'like', 'equity']",sangperize robertalai safaricomplc safaricom thats the best way or rather they introduce bank simcards like equity
tajiri51020515 robertalai safaricomplc i have a problem to date with safaricom because they have never wanted to resolve an issue where i transferred money ksh 10000 from mobile banking to my dad as airtime instead of mpesa they refused to reverse or convert,0,0,2,0,0,"April 9, 2021 at 05:56 AM",MPESA complaint,267,50,3,"['tajiri51020515', 'robertalai', 'safaricomplc', 'i', 'have', 'a', 'problem', 'to', 'date', 'with', 'safaricom', 'because', 'they', 'have', 'never', 'wanted', 'to', 'resolve', 'an', 'issue', 'where', 'i', 'transferred', 'money', 'ksh', '10000', 'from', 'mobile', 'banking', 'to', 'my', 'dad', 'as', 'airtime', 'instead', 'of', 'mpesa', 'they', 'refused', 'to', 'reverse', 'or', 'convert']","['tajiri51020515', 'robertalai', 'safaricomplc', 'i', 'have', 'a', 'problem', 'to', 'date', 'with', 'safaricom', 'because', 'they', 'have', 'never', 'wanted', 'to', 'resolve', 'an', 'issue', 'where', 'i', 'transferred', 'money', 'ksh', '10000', 'from', 'mobile', 'banking', 'to', 'my', 'dad', 'a', 'airtime', 'instead', 'of', 'mpesa', 'they', 'refused', 'to', 'reverse', 'or', 'convert']",tajiri51020515 robertalai safaricomplc i have a problem to date with safaricom because they have never wanted to resolve an issue where i transferred money ksh 10000 from mobile banking to my dad a airtime instead of mpesa they refused to reverse or convert
safaricom partners ericsson to boost mobile broadband coverage via techmetroafrica safaricom ericssonmea mobilebroadband broadband,1,0,0,0,0,"April 8, 2021 at 01:04 PM",Neutral,159,22,1,"['safaricom', 'partners', 'ericsson', 'to', 'boost', 'mobile', 'broadband', 'coverage', 'via', 'techmetroafrica', 'safaricom', 'ericssonmea', 'mobilebroadband', 'broadband']","['safaricom', 'partner', 'ericsson', 'to', 'boost', 'mobile', 'broadband', 'coverage', 'via', 'techmetroafrica', 'safaricom', 'ericssonmea', 'mobilebroadband', 'broadband']",safaricom partner ericsson to boost mobile broadband coverage via techmetroafrica safaricom ericssonmea mobilebroadband broadband
safaricomplc robertalai for huge amounts safaricom plc can come up with a lag time of say around 5 minutes before the money can withdrawn by the receiver,0,0,0,0,0,"April 8, 2021 at 08:55 AM",MPESA complaint,157,31,1,"['safaricomplc', 'robertalai', 'for', 'huge', 'amounts', 'safaricom', 'plc', 'can', 'come', 'up', 'with', 'a', 'lag', 'time', 'of', 'say', 'around', '5', 'minutes', 'before', 'the', 'money', 'can', 'withdrawn', 'by', 'the', 'receiver']","['safaricomplc', 'robertalai', 'for', 'huge', 'amount', 'safaricom', 'plc', 'can', 'come', 'up', 'with', 'a', 'lag', 'time', 'of', 'say', 'around', '5', 'minute', 'before', 'the', 'money', 'can', 'withdrawn', 'by', 'the', 'receiver']",safaricomplc robertalai for huge amount safaricom plc can come up with a lag time of say around 5 minute before the money can withdrawn by the receiver
si ata sisi tuchukue mkopo ya mswari gava na safaricom wata lipa,0,0,0,0,0,"April 7, 2021 at 06:01 AM",Neutral,66,14,1,"['si', 'ata', 'sisi', 'tuchukue', 'mkopo', 'ya', 'mswari', 'gava', 'na', 'safaricom', 'wata', 'lipa']","['si', 'ata', 'sisi', 'tuchukue', 'mkopo', 'ya', 'mswari', 'gava', 'na', 'safaricom', 'wata', 'lipa']",si ata sisi tuchukue mkopo ya mswari gava na safaricom wata lipa
hey safaricom mnaeza nitumiako kha mia,0,0,0,0,0,"April 6, 2021 at 07:39 AM",Neutral,41,8,1,"['hey', 'safaricom', 'mnaeza', 'nitumiako', 'kha', 'mia']","['hey', 'safaricom', 'mnaeza', 'nitumiako', 'kha', 'mia']",hey safaricom mnaeza nitumiako kha mia
safaricom scammer 0781285443,0,0,0,0,0,"April 5, 2021 at 09:41 AM",Hate Speech,30,4,1,"['safaricom', 'scammer', '0781285443']","['safaricom', 'scammer', '0781285443']",safaricom scammer 0781285443
scorpioadre safaricom we are on it es,0,0,0,0,0,"April 4, 2021 at 08:15 PM",Neutral,41,10,2,"['scorpioadre', 'safaricom', 'we', 'are', 'on', 'it', 'es']","['scorpioadre', 'safaricom', 'we', 'are', 'on', 'it', 'e']",scorpioadre safaricom we are on it e
scorpioadre safaricom hi andrew samahani tungependa kufahamu nambari yako kupitia dm kwa usaidizi es,0,0,1,0,0,"April 4, 2021 at 07:49 PM",Customer care complaint,106,19,3,"['scorpioadre', 'safaricom', 'hi', 'andrew', 'samahani', 'tungependa', 'kufahamu', 'nambari', 'yako', 'kupitia', 'dm', 'kwa', 'usaidizi', 'es']","['scorpioadre', 'safaricom', 'hi', 'andrew', 'samahani', 'tungependa', 'kufahamu', 'nambari', 'yako', 'kupitia', 'dm', 'kwa', 'usaidizi', 'e']",scorpioadre safaricom hi andrew samahani tungependa kufahamu nambari yako kupitia dm kwa usaidizi e
telkomkenya yaani net yenu ilikufa na yesu kabisai have a monthly subscription but net ni extremely slowinfact nmetumia safaricom kutweet,0,0,1,0,0,"April 4, 2021 at 06:27 PM",Network reliability problem,145,25,1,"['telkomkenya', 'yaani', 'net', 'yenu', 'ilikufa', 'na', 'yesu', 'kabisai', 'have', 'a', 'monthly', 'subscription', 'but', 'net', 'ni', 'extremely', 'slowinfact', 'nmetumia', 'safaricom', 'kutweet']","['telkomkenya', 'yaani', 'net', 'yenu', 'ilikufa', 'na', 'yesu', 'kabisai', 'have', 'a', 'monthly', 'subscription', 'but', 'net', 'ni', 'extremely', 'slowinfact', 'nmetumia', 'safaricom', 'kutweet']",telkomkenya yaani net yenu ilikufa na yesu kabisai have a monthly subscription but net ni extremely slowinfact nmetumia safaricom kutweet
wakariowa show us proof bc i disagree with you if we go by your thinking then the mpesa app by safaricom is insecure too you see with freedomapps in banking the responsibility of a secure signin is passed on to you my issue with keequitybank is their customer care response time,2,0,0,0,0,"April 4, 2021 at 08:24 AM",Customer care complaint,291,62,3,"['wakariowa', 'show', 'us', 'proof', 'bc', 'i', 'disagree', 'with', 'you', 'if', 'we', 'go', 'by', 'your', 'thinking', 'then', 'the', 'mpesa', 'app', 'by', 'safaricom', 'is', 'insecure', 'too', 'you', 'see', 'with', 'freedomapps', 'in', 'banking', 'the', 'responsibility', 'of', 'a', 'secure', 'signin', 'is', 'passed', 'on', 'to', 'you', 'my', 'issue', 'with', 'keequitybank', 'is', 'their', 'customer', 'care', 'response', 'time']","['wakariowa', 'show', 'u', 'proof', 'bc', 'i', 'disagree', 'with', 'you', 'if', 'we', 'go', 'by', 'your', 'thinking', 'then', 'the', 'mpesa', 'app', 'by', 'safaricom', 'is', 'insecure', 'too', 'you', 'see', 'with', 'freedomapps', 'in', 'banking', 'the', 'responsibility', 'of', 'a', 'secure', 'signin', 'is', 'passed', 'on', 'to', 'you', 'my', 'issue', 'with', 'keequitybank', 'is', 'their', 'customer', 'care', 'response', 'time']",wakariowa show u proof bc i disagree with you if we go by your thinking then the mpesa app by safaricom is insecure too you see with freedomapps in banking the responsibility of a secure signin is passed on to you my issue with keequitybank is their customer care response time
